timestamp(ms),pid_val,time,err,pwm_period,temp,
"1737990605.937",,"504856",,,,
"1737990605.954",,,,,"32.96",
"1737990605.974",,"504892",,,,
"1737990605.986",,,,,"32.91",
"1737990606.011",,"504927",,,,
"1737990606.024",,,,,"33.01",
"1737990606.043",,"504963",,,,
"1737990606.06",,,,,"32.96",
"1737990606.081",,"504997",,,,
"1737990606.093",,,,,"32.91",
"1737990606.117",,"505033",,,,
"1737990606.13",,,,,"33.01",
"1737990606.15",,"505068",,,,
"1737990606.162",,,,,"32.91",
"1737990606.187",,"505104",,,,
"1737990606.2",,,,,"32.86",
"1737990606.22",,"505139",,,,
"1737990606.236",,,,,"32.96",
"1737990606.256",,"505175",,,,
"1737990606.269",,,,,"33.01",
"1737990606.293",,"505209",,,,
"1737990606.306",,,,,"32.91",
"1737990606.326",,"505245",,,,
"1737990606.343",,,,,"33.01",
"1737990606.363",,"505281",,,,
"1737990606.375",,,,,"32.96",
"1737990606.4",,"505316",,,,
"1737990606.412",,,,,"33.01",
"1737990606.433",,"505352",,,,
"1737990606.449",,,,,"32.96",
"1737990606.47",,"505387",,,,
"1737990606.482",,,,,"32.96",
"1737990606.506",,"505422",,,,
"1737990606.519",,,,,"33.01",
"1737990606.539",,"505457",,,,
"1737990606.555",,,,,"32.81",
"1737990606.576",,"505493",,,,
"1737990606.588",,,,,"33.01",
"1737990606.613",,"505528",,,,
"1737990606.625",,,,,"32.86",
"1737990606.646",,"505564",,,,
"1737990606.658",,,,,"32.86",
"1737990606.683",,"505598",,,,
"1737990606.695",,,,,"32.86",
"1737990606.715",,"505634",,,,
"1737990606.732",,,,,"32.91",
"1737990606.752",,"505669",,,,
"1737990606.764",,,,,"32.81",
"1737990606.789",,"505705",,,,
"1737990606.801",,,,,"32.96",
"1737990606.822",,"505740",,,,
"1737990606.838",,,,,"32.91",
"1737990606.859",,"505776",,,,
"1737990606.871",,,,,"32.86",
"1737990606.895",,"505810",,,,
"1737990606.908",,,,,"32.81",
"1737990606.928",,"505846",,,,
"1737990606.945",,,,,"33.01",
"1737990606.965",,"505882",,,,
"1737990606.977",,,,,"32.86",
"1737990607.002",,"505917",,,,
"1737990607.015",,,,,"33.01",
"1737990607.035",,"505953",,,,
"1737990607.051",,,,,"32.81",
"1737990607.071",,"505988",,,,
"1737990607.084",,,,,"32.91",
"1737990607.108",,"506023",,,,
"1737990607.121",,,,,"32.76",
"1737990607.141",,"506058",,,,
"1737990607.153",,,,,"32.96",
"1737990607.178",,"506094",,,,
"1737990607.19",,,,,"32.86",
"1737990607.211",,"506129",,,,
"1737990607.227",,,,,"32.91",
"1737990607.248",,"506165",,,,
"1737990607.26",,,,,"32.86",
"1737990607.284",,"506200",,,,
"1737990607.297",,,,,"32.86",
"1737990607.317",,"506235",,,,
"1737990607.334",,,,,"32.86",
"1737990607.354",,"506270",,,,
"1737990607.366",,,,,"32.86",
"1737990607.391",,"506306",,,,
"1737990607.403",,,,,"33.01",
"1737990607.424",,"506341",,,,
"1737990607.44",,,,,"32.86",
"1737990607.461",,"506377",,,,
"1737990607.473",,,,,"32.96",
"1737990607.497",,"506413",,,,
"1737990607.51",,,,,"32.86",
"1737990607.531",,"506447",,,,
"1737990607.547",,,,,"33.01",
"1737990607.567",,"506483",,,,
"1737990607.58",,,,,"32.96",
"1737990607.6",,"506518",,,,
"1737990607.616",,,,,"32.91",
"1737990607.637",,"506554",,,,
"1737990607.649",,,,,"32.96",
"1737990607.674",,"506589",,,,
"1737990607.686",,,,,"33.01",
"1737990607.706",,"506625",,,,
"1737990607.723",,,,,"32.96",
"1737990607.743",,"506659",,,,
"1737990607.755",,,,,"33.01",
"1737990607.78",,"506695",,,,
"1737990607.793",,,,,"32.96",
"1737990607.813",,"506730",,,,
"1737990607.829",,,,,"32.96",
"1737990607.85",,"506766",,,,
"1737990607.862",,,,,"32.96",
"1737990607.887",,"506801",,,,
"1737990607.899",,,,,"32.96",
"1737990607.919",,"506836",,,,
"1737990607.936",,,,,"33.01",
"1737990607.956",,"506871",,,,
"1737990607.969",,,,,"33.01",
"1737990607.994",,"506907",,,,
"1737990608.005",,,,,"32.86",
"1737990608.026",,"506942",,,,
"1737990608.042",,,,,"33.01",
"1737990608.063",,"506978",,,,
"1737990608.075",,,,,"33.01",
"1737990608.095",,"507014",,,,
"1737990608.112",,,,,"33.01",
"1737990608.133",,"507048",,,,
"1737990608.145",,,,,"33.01",
"1737990608.169",,"507084",,,,
"1737990608.182",,,,,"32.96",
"1737990608.202",,"507119",,,,
"1737990608.218",,,,,"32.96",
"1737990608.239",,"507155",,,,
"1737990608.251",,,,,"32.81",
"1737990608.276",,"507190",,,,
"1737990608.288",,,,,"32.91",
"1737990608.308",,"507226",,,,
"1737990608.325",,,,,"32.96",
"1737990608.345",,"507260",,,,
"1737990608.358",,,,,"33.01",
"1737990608.382",,"507296",,,,
"1737990608.394",,,,,"32.86",
"1737990608.415",,"507331",,,,
"1737990608.431",,,,,"32.96",
"1737990608.452",,"507367",,,,
"1737990608.465",,,,,"33.01",
"1737990608.489",,"507402",,,,
"1737990608.501",,,,,"32.91",
"1737990608.521",,"507438",,,,
"1737990608.534",,,,,"33.01",
"1737990608.558",,"507472",,,,
"1737990608.571",,,,,"32.96",
"1737990608.591",,"507508",,,,
"1737990608.607",,,,,"33.01",
"1737990608.628",,"507544",,,,
"1737990608.64",,,,,"32.96",
"1737990608.665",,"507579",,,,
"1737990608.677",,,,,"32.91",
"1737990608.698",,"507615",,,,
"1737990608.714",,,,,"32.91",
"1737990608.734",,"507650",,,,
"1737990608.747",,,,,"32.91",
"1737990608.771",,"507685",,,,
"1737990608.784",,,,,"33.01",
"1737990608.804",,"507720",,,,
"1737990608.82",,,,,"33.01",
"1737990608.841",,"507756",,,,
"1737990608.854",,,,,"32.96",
"1737990608.878",,"507791",,,,
"1737990608.89",,,,,"33.01",
"1737990608.911",,"507827",,,,
"1737990608.927",,,,,"32.91",
"1737990608.947",,"507862",,,,
"1737990608.96",,,,,"32.91",
"1737990608.985",,"507897",,,,
"1737990608.996",,,,,"33.06",
"1737990609.017",,"507932",,,,
"1737990609.029",,,,,"32.96",
"1737990609.054",,"507968",,,,
"1737990609.066",,,,,"33.01",
"1737990609.087",,"508003",,,,
"1737990609.103",,,,,"32.96",
"1737990609.123",,"508039",,,,
"1737990609.136",,,,,"33.01",
"1737990609.161",,"508073",,,,
"1737990609.173",,,,,"33.01",
"1737990609.194",,"508109",,,,
"1737990609.209",,,,,"33.01",
"1737990609.23",,"508145",,,,
"1737990609.242",,,,,"32.91",
"1737990609.267",,"508180",,,,
"1737990609.279",,,,,"33.01",
"1737990609.3",,"508216",,,,
"1737990609.316",,,,,"33.01",
"1737990609.336",,"508251",,,,
"1737990609.349",,,,,"33.01",
"1737990609.374",,"508286",,,,
"1737990609.386",,,,,"32.96",
"1737990609.406",,"508321",,,,
"1737990609.422",,,,,"33.01",
"1737990609.443",,"508357",,,,
"1737990609.455",,,,,"33.01",
"1737990609.48",,"508392",,,,
"1737990609.492",,,,,"32.91",
"1737990609.513",,"508428",,,,
"1737990609.525",,,,,"32.91",
"1737990609.55",,"508463",,,,
"1737990609.562",,,,,"33.01",
"1737990609.583",,"508498",,,,
"1737990609.599",,,,,"32.96",
"1737990609.619",,"508533",,,,
"1737990609.632",,,,,"32.91",
"1737990609.656",,"508569",,,,
"1737990609.668",,,,,"32.96",
"1737990609.689",,"508604",,,,
"1737990609.705",,,,,"33.01",
"1737990609.726",,"508640",,,,
"1737990609.738",,,,,"32.96",
"1737990609.763",,"508676",,,,
"1737990609.775",,,,,"33.01",
"1737990609.795",,"508710",,,,
"1737990609.812",,,,,"32.96",
"1737990609.832",,"508746",,,,
"1737990609.845",,,,,"33.06",
"1737990609.869",,"508781",,,,
"1737990609.881",,,,,"33.01",
"1737990609.902",,"508817",,,,
"1737990609.918",,,,,"33.01",
"1737990609.939",,"508852",,,,
"1737990609.951",,,,,"32.96",
"1737990609.975",,"508888",,,,
"1737990609.988",,,,,"33.01",
"1737990610.008",,"508922",,,,
"1737990610.02",,,,,"33.01",
"1737990610.045",,"508958",,,,
"1737990610.057",,,,,"33.01",
"1737990610.078",,"508993",,,,
"1737990610.094",,,,,"32.91",
"1737990610.115",,"509029",,,,
"1737990610.127",,,,,"33.06",
"1737990610.152",,"509064",,,,
"1737990610.164",,,,,"33.01",
"1737990610.184",,"509100",,,,
"1737990610.201",,,,,"33.06",
"1737990610.221",,"509134",,,,
"1737990610.234",,,,,"33.06",
"1737990610.258",,"509170",,,,
"1737990610.27",,,,,"33.01",
"1737990610.291",,"509205",,,,
"1737990610.307",,,,,"33.01",
"1737990610.328",,"509241",,,,
"1737990610.34",,,,,"33.01",
"1737990610.365",,"509277",,,,
"1737990610.377",,,,,"33.01",
"1737990610.397",,"509312",,,,
"1737990610.414",,,,,"33.01",
"1737990610.435",,"509347",,,,
"1737990610.447",,,,,"33.01",
"1737990610.467",,"509382",,,,
"1737990610.484",,,,,"33.06",
"1737990610.504",,"509418",,,,
"1737990610.516",,,,,"33.01",
"1737990610.541",,"509453",,,,
"1737990610.554",,,,,"33.01",
"1737990610.574",,"509489",,,,
"1737990610.59",,,,,"33.06",
"1737990610.611",,"509523",,,,
"1737990610.623",,,,,"33.01",
"1737990610.647",,"509559",,,,
"1737990610.659",,,,,"33.01",
"1737990610.68",,"509594",,,,
"1737990610.697",,,,,"33.01",
"1737990610.717",,"509630",,,,
"1737990610.729",,,,,"33.01",
"1737990610.754",,"509665",,,,
"1737990610.766",,,,,"33.01",
"1737990610.786",,"509701",,,,
"1737990610.803",,,,,"33.01",
"1737990610.824",,"509735",,,,
"1737990610.836",,,,,"33.06",
"1737990610.86",,"509771",,,,
"1737990610.872",,,,,"33.01",
"1737990610.893",,"509807",,,,
"1737990610.906",,,,,"33.11",
"1737990610.93",,"509842",,,,
"1737990610.942",,,,,"33.11",
"1737990610.963",,"509878",,,,
"1737990610.979",,,,,"33.15",
"1737990610.999",,"509913",,,,
"1737990611.012",,,,,"33.01",
"1737990611.037",,"509948",,,,
"1737990611.048",,,,,"33.06",
"1737990611.069",,"509983",,,,
"1737990611.086",,,,,"33.01",
"1737990611.106",,"510019",,,,
"1737990611.118",,,,,"33.01",
"1737990611.143",,"510054",,,,
"1737990611.155",,,,,"33.11",
"1737990611.176",,"510090",,,,
"1737990611.192",,,,,"33.01",
"1737990611.212",,"510125",,,,
"1737990611.225",,,,,"33.2",
"1737990611.249",,"510160",,,,
"1737990611.262",,,,,"33.06",
"1737990611.282",,"510195",,,,
"1737990611.299",,,,,"33.06",
"1737990611.319",,"510231",,,,
"1737990611.331",,,,,"33.01",
"1737990611.356",,"510266",,,,
"1737990611.368",,,,,"33.01",
"1737990611.388",,"510302",,,,
"1737990611.401",,,,,"33.01",
"1737990611.425",,"510337",,,,
"1737990611.438",,,,,"33.11",
"1737990611.458",,"510372",,,,
"1737990611.474",,,,,"33.01",
"1737990611.495",,"510408",,,,
"1737990611.507",,,,,"33.15",
"1737990611.532",,"510443",,,,
"1737990611.544",,,,,"33.2",
"1737990611.565",,"510479",,,,
"1737990611.581",,,,,"33.01",
"1737990611.602",,"510514",,,,
"1737990611.614",,,,,"33.06",
"1737990611.638",,"510550",,,,
"1737990611.651",,,,,"33.01",
"1737990611.671",,"510584",,,,
"1737990611.688",,,,,"33.01",
"1737990611.708",,"510620",,,,
"1737990611.72",,,,,"33.01",
"1737990611.745",,"510655",,,,
"1737990611.757",,,,,"33.11",
"1737990611.778",,"510691",,,,
"1737990611.794",,,,,"33.01",
"1737990611.815",,"510726",,,,
"1737990611.827",,,,,"33.01",
"1737990611.851",,"510761",,,,
"1737990611.864",,,,,"33.06",
"1737990611.884",,"510796",,,,
"1737990611.896",,,,,"33.01",
"1737990611.921",,"510832",,,,
"1737990611.934",,,,,"33.11",
"1737990611.954",,"510867",,,,
"1737990611.97",,,,,"33.01",
"1737990611.991",,"510903",,,,
"1737990612.003",,,,,"33.11",
"1737990612.027",,"510939",,,,
"1737990612.04",,,,,"33.06",
"1737990612.06",,"510973",,,,
"1737990612.077",,,,,"33.01",
"1737990612.097",,"511009",,,,
"1737990612.109",,,,,"33.06",
"1737990612.134",,"511044",,,,
"1737990612.147",,,,,"33.01",
"1737990612.167",,"511080",,,,
"1737990612.183",,,,,"33.11",
"1737990612.204",,"511115",,,,
"1737990612.216",,,,,"33.15",
"1737990612.24",,"511151",,,,
"1737990612.253",,,,,"33.01",
"1737990612.273",,"511185",,,,
"1737990612.29",,,,,"33.01",
"1737990612.31",,"511221",,,,
"1737990612.322",,,,,"33.01",
"1737990612.347",,"511256",,,,
"1737990612.359",,,,,"33.01",
"1737990612.38",,"511292",,,,
"1737990612.392",,,,,"33.01",
"1737990612.417",,"511327",,,,
"1737990612.429",,,,,"33.01",
"1737990612.449",,"511363",,,,
"1737990612.466",,,,,"33.01",
"1737990612.486",,"511397",,,,
"1737990612.498",,,,,"33.2",
"1737990612.523",,"511433",,,,
"1737990612.536",,,,,"33.01",
"1737990612.556",,"511468",,,,
"1737990612.572",,,,,"33.01",
"1737990612.593",,"511504",,,,
"1737990612.605",,,,,"33.01",
"1737990612.629",,"511540",,,,
"1737990612.642",,,,,"33.06",
"1737990612.662",,"511575",,,,
"1737990612.679",,,,,"33.01",
"1737990612.699",,"511610",,,,
"1737990612.711",,,,,"33.01",
"1737990612.736",,"511645",,,,
"1737990612.748",,,,,"33.01",
"1737990612.769",,"511681",,,,
"1737990612.785",,,,,"33.11",
"1737990612.806",,"511716",,,,
"1737990612.818",,,,,"33.06",
"1737990612.838",,"511752",,,,
"1737990612.855",,,,,"33.01",
"1737990612.875",,"511787",,,,
"1737990612.887",,,,,"33.06",
"1737990612.912",,"511822",,,,
"1737990612.925",,,,,"33.11",
"1737990612.945",,"511857",,,,
"1737990612.961",,,,,"33.11",
"1737990612.982",,"511893",,,,
"1737990612.994",,,,,"33.01",
"1737990613.019",,"511928",,,,
"1737990613.031",,,,,"32.96",
"1737990613.052",,"511964",,,,
"1737990613.068",,,,,"33.01",
"1737990613.088",,"511998",,,,
"1737990613.1",,,,,"33.01",
"1737990613.125",,"512034",,,,
"1737990613.137",,,,,"33.01",
"1737990613.158",,"512070",,,,
"1737990613.174",,,,,"33.01",
"1737990613.195",,"512105",,,,
"1737990613.207",,,,,"33.01",
"1737990613.232",,"512141",,,,
"1737990613.244",,,,,"33.01",
"1737990613.265",,"512176",,,,
"1737990613.277",,,,,"33.11",
"1737990613.301",,"512211",,,,
"1737990613.314",,,,,"33.06",
"1737990613.334",,"512246",,,,
"1737990613.351",,,,,"33.06",
"1737990613.371",,"512282",,,,
"1737990613.383",,,,,"33.01",
"1737990613.408",,"512317",,,,
"1737990613.42",,,,,"33.01",
"1737990613.44",,"512353",,,,
"1737990613.457",,,,,"33.01",
"1737990613.478",,"512388",,,,
"1737990613.49",,,,,"33.06",
"1737990613.515",,"512423",,,,
"1737990613.526",,,,,"33.11",
"1737990613.547",,"512458",,,,
"1737990613.563",,,,,"33.01",
"1737990613.584",,"512494",,,,
"1737990613.596",,,,,"33.11",
"1737990613.621",,"512529",,,,
"1737990613.633",,,,,"33.01",
"1737990613.653",,"512565",,,,
"1737990613.67",,,,,"33.01",
"1737990613.69",,"512600",,,,
"1737990613.703",,,,,"33.06",
"1737990613.727",,"512635",,,,
"1737990613.739",,,,,"33.01",
"1737990613.76",,"512671",,,,
"1737990613.772",,,,,"32.96",
"1737990613.797",,"512706",,,,
"1737990613.809",,,,,"33.01",
"1737990613.83",,"512742",,,,
"1737990613.846",,,,,"32.96",
"1737990613.866",,"512777",,,,
"1737990613.879",,,,,"33.01",
"1737990613.903",,"512813",,,,
"1737990613.915",,,,,"33.01",
"1737990613.936",,"512847",,,,
"1737990613.952",,,,,"33.01",
"1737990613.973",,"512883",,,,
"1737990613.985",,,,,"33.01",
"1737990614.01",,"512918",,,,
"1737990614.022",,,,,"33.06",
"1737990614.043",,"512954",,,,
"1737990614.059",,,,,"32.96",
"1737990614.079",,"512989",,,,
"1737990614.092",,,,,"33.01",
"1737990614.116",,"513025",,,,
"1737990614.129",,,,,"33.01",
"1737990614.149",,"513059",,,,
"1737990614.165",,,,,"33.01",
"1737990614.186",,"513095",,,,
"1737990614.199",,,,,"33.01",
"1737990614.223",,"513130",,,,
"1737990614.235",,,,,"33.01",
"1737990614.255",,"513166",,,,
"1737990614.268",,,,,"33.01",
"1737990614.292",,"513202",,,,
"1737990614.305",,,,,"33.01",
"1737990614.325",,"513236",,,,
"1737990614.342",,,,,"33.06",
"1737990614.362",,"513272",,,,
"1737990614.374",,,,,"32.96",
"1737990614.399",,"513307",,,,
"1737990614.412",,,,,"33.01",
"1737990614.432",,"513343",,,,
"1737990614.448",,,,,"33.01",
"1737990614.469",,"513378",,,,
"1737990614.481",,,,,"33.01",
"1737990614.505",,"513414",,,,
"1737990614.518",,,,,"33.01",
"1737990614.538",,"513448",,,,
"1737990614.554",,,,,"33.01",
"1737990614.575",,"513484",,,,
"1737990614.587",,,,,"33.01",
"1737990614.612",,"513519",,,,
"1737990614.624",,,,,"33.01",
"1737990614.645",,"513555",,,,
"1737990614.661",,,,,"33.06",
"1737990614.681",,"513590",,,,
"1737990614.694",,,,,"33.01",
"1737990614.718",,"513626",,,,
"1737990614.731",,,,,"33.01",
"1737990614.751",,"513660",,,,
"1737990614.763",,,,,"33.01",
"1737990614.788",,"513696",,,,
"1737990614.801",,,,,"33.01",
"1737990614.821",,"513731",,,,
"1737990614.837",,,,,"33.01",
"1737990614.858",,"513767",,,,
"1737990614.87",,,,,"32.96",
"1737990614.894",,"513803",,,,
"1737990614.907",,,,,"33.01",
"1737990614.927",,"513838",,,,
"1737990614.944",,,,,"33.01",
"1737990614.964",,"513873",,,,
"1737990614.977",,,,,"33.01",
"1737990615.001",,"513908",,,,
"1737990615.013",,,,,"33.01",
"1737990615.034",,"513944",,,,
"1737990615.05",,,,,"33.06",
"1737990615.071",,"513979",,,,
"1737990615.083",,,,,"33.01",
"1737990615.108",,"514015",,,,
"1737990615.12",,,,,"32.96",
"1737990615.14",,"514050",,,,
"1737990615.157",,,,,"33.01",
"1737990615.177",,"514085",,,,
"1737990615.189",,,,,"33.01",
"1737990615.21",,"514120",,,,
"1737990615.226",,,,,"33.01",
"1737990615.247",,"514156",,,,
"1737990615.259",,,,,"33.06",
"1737990615.284",,"514191",,,,
"1737990615.296",,,,,"32.96",
"1737990615.317",,"514227",,,,
"1737990615.333",,,,,"33.01",
"1737990615.353",,"514262",,,,
"1737990615.366",,,,,"33.06",
"1737990615.39",,"514297",,,,
"1737990615.402",,,,,"33.01",
"1737990615.423",,"514333",,,,
"1737990615.439",,,,,"33.06",
"1737990615.46",,"514368",,,,
"1737990615.472",,,,,"33.01",
"1737990615.497",,"514404",,,,
"1737990615.509",,,,,"33.06",
"1737990615.53",,"514439",,,,
"1737990615.546",,,,,"33.01",
"1737990615.566",,"514475",,,,
"1737990615.579",,,,,"33.01",
"1737990615.603",,"514509",,,,
"1737990615.615",,,,,"33.01",
"1737990615.636",,"514545",,,,
"1737990615.652",,,,,"33.06",
"1737990615.673",,"514580",,,,
"1737990615.685",,,,,"33.01",
"1737990615.706",,"514616",,,,
"1737990615.722",,,,,"33.06",
"1737990615.742",,"514651",,,,
"1737990615.755",,,,,"33.01",
"1737990615.779",,"514686",,,,
"1737990615.792",,,,,"33.01",
"1737990615.812",,"514721",,,,
"1737990615.829",,,,,"33.01",
"1737990615.849",,"514757",,,,
"1737990615.861",,,,,"33.01",
"1737990615.886",,"514792",,,,
"1737990615.898",,,,,"32.96",
"1737990615.919",,"514828",,,,
"1737990615.935",,,,,"33.01",
"1737990615.955",,"514863",,,,
"1737990615.968",,,,,"33.06",
"1737990615.992",,"514898",,,,
"1737990616.004",,,,,"33.06",
"1737990616.025",,"514934",,,,
"1737990616.042",,,,,"33.01",
"1737990616.062",,"514969",,,,
"1737990616.074",,,,,"33.01",
"1737990616.099",,"515005",,,,
"1737990616.111",,,,,"33.11",
"1737990616.131",,"515040",,,,
"1737990616.145",,,,,"33.01",
"1737990616.168",,"515076",,,,
"1737990616.18",,,,,"33.01",
"1737990616.201",,"515110",,,,
"1737990616.218",,,,,"33.01",
"1737990616.238",,"515146",,,,
"1737990616.251",,,,,"33.01",
"1737990616.275",,"515181",,,,
"1737990616.287",,,,,"32.96",
"1737990616.308",,"515217",,,,
"1737990616.324",,,,,"33.01",
"1737990616.344",,"515252",,,,
"1737990616.357",,,,,"32.96",
"1737990616.382",,"515288",,,,
"1737990616.393",,,,,"33.06",
"1737990616.414",,"515322",,,,
"1737990616.43",,,,,"33.01",
"1737990616.451",,"515358",,,,
"1737990616.463",,,,,"33.01",
"1737990616.488",,"515393",,,,
"1737990616.5",,,,,"33.01",
"1737990616.52",,"515429",,,,
"1737990616.537",,,,,"33.01",
"1737990616.557",,"515465",,,,
"1737990616.57",,,,,"33.01",
"1737990616.594",,"515500",,,,
"1737990616.606",,,,,"33.06",
"1737990616.627",,"515535",,,,
"1737990616.639",,,,,"33.01",
"1737990616.664",,"515570",,,,
"1737990616.676",,,,,"33.06",
"1737990616.697",,"515606",,,,
"1737990616.713",,,,,"33.01",
"1737990616.733",,"515641",,,,
"1737990616.746",,,,,"32.96",
"1737990616.77",,"515677",,,,
"1737990616.783",,,,,"33.01",
"1737990616.803",,"515712",,,,
"1737990616.82",,,,,"33.01",
"1737990616.84",,"515747",,,,
"1737990616.852",,,,,"33.01",
"1737990616.877",,"515782",,,,
"1737990616.889",,,,,"33.01",
"1737990616.91",,"515818",,,,
"1737990616.926",,,,,"33.01",
"1737990616.947",,"515853",,,,
"1737990616.959",,,,,"32.96",
"1737990616.984",,"515889",,,,
"1737990616.996",,,,,"33.01",
"1737990617.016",,"515923",,,,
"1737990617.033",,,,,"33.01",
"1737990617.053",,"515959",,,,
"1737990617.065",,,,,"33.01",
"1737990617.09",,"515994",,,,
"1737990617.102",,,,,"33.01",
"1737990617.123",,"516030",,,,
"1737990617.135",,,,,"33.01",
"1737990617.159",,"516066",,,,
"1737990617.172",,,,,"33.11",
"1737990617.192",,"516101",,,,
"1737990617.209",,,,,"33.01",
"1737990617.229",,"516136",,,,
"1737990617.241",,,,,"33.01",
"1737990617.266",,"516171",,,,
"1737990617.278",,,,,"32.96",
"1737990617.299",,"516207",,,,
"1737990617.315",,,,,"33.01",
"1737990617.335",,"516242",,,,
"1737990617.348",,,,,"33.01",
"1737990617.372",,"516278",,,,
"1737990617.385",,,,,"33.01",
"1737990617.405",,"516313",,,,
"1737990617.422",,,,,"33.06",
"1737990617.442",,"516348",,,,
"1737990617.454",,,,,"33.01",
"1737990617.479",,"516383",,,,
"1737990617.491",,,,,"33.01",
"1737990617.512",,"516419",,,,
"1737990617.528",,,,,"32.96",
"1737990617.549",,"516454",,,,
"1737990617.561",,,,,"33.06",
"1737990617.581",,"516490",,,,
"1737990617.598",,,,,"33.01",
"1737990617.618",,"516525",,,,
"1737990617.63",,,,,"32.96",
"1737990617.655",,"516560",,,,
"1737990617.667",,,,,"32.96",
"1737990617.688",,"516596",,,,
"1737990617.704",,,,,"33.01",
"1737990617.725",,"516631",,,,
"1737990617.737",,,,,"33.06",
"1737990617.762",,"516667",,,,
"1737990617.774",,,,,"33.01",
"1737990617.794",,"516702",,,,
"1737990617.811",,,,,"33.01",
"1737990617.831",,"516738",,,,
"1737990617.843",,,,,"33.06",
"1737990617.868",,"516772",,,,
"1737990617.881",,,,,"32.96",
"1737990617.901",,"516808",,,,
"1737990617.917",,,,,"33.01",
"1737990617.938",,"516843",,,,
"1737990617.95",,,,,"32.96",
"1737990617.974",,"516879",,,,
"1737990617.987",,,,,"33.01",
"1737990618.007",,"516914",,,,
"1737990618.024",,,,,"33.01",
"1737990618.044",,"516950",,,,
"1737990618.056",,,,,"33.01",
"1737990618.077",,"516984",,,,
"1737990618.094",,,,,"33.01",
"1737990618.114",,"517020",,,,
"1737990618.126",,,,,"33.01",
"1737990618.151",,"517055",,,,
"1737990618.163",,,,,"33.01",
"1737990618.183",,"517091",,,,
"1737990618.2",,,,,"33.01",
"1737990618.22",,"517126",,,,
"1737990618.233",,,,,"33.01",
"1737990618.257",,"517161",,,,
"1737990618.27",,,,,"33.01",
"1737990618.29",,"517197",,,,
"1737990618.306",,,,,"32.91",
"1737990618.327",,"517232",,,,
"1737990618.339",,,,,"33.01",
"1737990618.364",,"517268",,,,
"1737990618.376",,,,,"32.96",
"1737990618.396",,"517303",,,,
"1737990618.413",,,,,"33.06",
"1737990618.433",,"517339",,,,
"1737990618.445",,,,,"33.01",
"1737990618.47",,"517373",,,,
"1737990618.483",,,,,"33.11",
"1737990618.503",,"517409",,,,
"1737990618.515",,,,,"33.01",
"1737990618.54",,"517444",,,,
"1737990618.552",,,,,"33.01",
"1737990618.572",,"517480",,,,
"1737990618.589",,,,,"33.01",
"1737990618.61",,"517515",,,,
"1737990618.622",,,,,"33.01",
"1737990618.646",,"517551",,,,
"1737990618.659",,,,,"32.96",
"1737990618.679",,"517585",,,,
"1737990618.696",,,,,"33.01",
"1737990618.716",,"517621",,,,
"1737990618.728",,,,,"32.96",
"1737990618.753",,"517656",,,,
"1737990618.765",,,,,"33.01",
"1737990618.785",,"517692",,,,
"1737990618.802",,,,,"33.06",
"1737990618.823",,"517728",,,,
"1737990618.835",,,,,"33.01",
"1737990618.859",,"517763",,,,
"1737990618.871",,,,,"33.01",
"1737990618.892",,"517798",,,,
"1737990618.908",,,,,"33.01",
"1737990618.929",,"517833",,,,
"1737990618.941",,,,,"33.01",
"1737990618.966",,"517869",,,,
"1737990618.978",,,,,"33.01",
"1737990618.999",,"517904",,,,
"1737990619.011",,,,,"32.96",
"1737990619.035",,"517940",,,,
"1737990619.048",,,,,"33.01",
"1737990619.068",,"517975",,,,
"1737990619.085",,,,,"33.01",
"1737990619.105",,"518010",,,,
"1737990619.117",,,,,"33.01",
"1737990619.142",,"518045",,,,
"1737990619.155",,,,,"33.06",
"1737990619.175",,"518081",,,,
"1737990619.191",,,,,"32.96",
"1737990619.212",,"518116",,,,
"1737990619.224",,,,,"33.06",
"1737990619.248",,"518152",,,,
"1737990619.261",,,,,"33.06",
"1737990619.281",,"518187",,,,
"1737990619.298",,,,,"33.01",
"1737990619.318",,"518222",,,,
"1737990619.33",,,,,"33.15",
"1737990619.355",,"518257",,,,
"1737990619.367",,,,,"33.06",
"1737990619.388",,"518293",,,,
"1737990619.404",,,,,"32.96",
"1737990619.424",,"518329",,,,
"1737990619.437",,,,,"33.06",
"1737990619.461",,"518364",,,,
"1737990619.474",,,,,"33.01",
"1737990619.494",,"518400",,,,
"1737990619.506",,,,,"33.01",
"1737990619.531",,"518434",,,,
"1737990619.543",,,,,"33.01",
"1737990619.564",,"518470",,,,
"1737990619.58",,,,,"33.01",
"1737990619.601",,"518505",,,,
"1737990619.613",,,,,"33.01",
"1737990619.637",,"518541",,,,
"1737990619.65",,,,,"33.01",
"1737990619.67",,"518576",,,,
"1737990619.687",,,,,"33.01",
"1737990619.707",,"518611",,,,
"1737990619.72",,,,,"33.01",
"1737990619.744",,"518646",,,,
"1737990619.756",,,,,"33.11",
"1737990619.777",,"518682",,,,
"1737990619.793",,,,,"33.01",
"1737990619.814",,"518717",,,,
"1737990619.826",,,,,"33.06",
"1737990619.85",,"518753",,,,
"1737990619.863",,,,,"33.01",
"1737990619.883",,"518788",,,,
"1737990619.899",,,,,"32.96",
"1737990619.92",,"518823",,,,
"1737990619.933",,,,,"33.06",
"1737990619.957",,"518859",,,,
"1737990619.969",,,,,"33.01",
"1737990619.99",,"518894",,,,
"1737990620.002",,,,,"32.96",
"1737990620.026",,"518930",,,,
"1737990620.039",,,,,"33.06",
