timestamp(ms),pid_val,time,err,pwm_period,temp,
"1737670285.312",,,,"10",,
"1737670285.337","1",,,,,
"1737670285.362",,,"9.46",,,
"1737670285.394",,,,"10",,
"1737670285.415","1",,,,,
"1737670285.443",,,"9.51",,,
"1737670285.472",,,,"10",,
"1737670285.497","1",,,,,
"1737670285.521",,,"9.36",,,
"1737670285.554",,,,"10",,
"1737670285.575","1",,,,,
"1737670285.603",,,"9.36",,,
"1737670285.632",,,,"10",,
"1737670285.656","1",,,,,
"1737670285.681",,,"9.51",,,
"1737670285.714",,,,"10",,
"1737670285.734","1",,,,,
"1737670285.763",,,"9.56",,,
"1737670285.792",,,,"10",,
"1737670285.817","1",,,,,
"1737670285.845",,,"9.71",,,
"1737670285.874",,,,"10",,
"1737670285.898","1",,,,,
"1737670285.923",,,"9.36",,,
"1737670285.956",,,,"10",,
"1737670285.976","1",,,,,
"1737670286.005",,,"9.51",,,
"1737670286.033",,,,"10",,
"1737670286.058","1",,,,,
"1737670286.083",,,"9.41",,,
"1737670286.115",,,,"10",,
"1737670286.136","1",,,,,
"1737670286.164",,,"9.51",,,
"1737670286.193",,,,"10",,
"1737670286.218","1",,,,,
"1737670286.242",,,"9.66",,,
"1737670286.275",,,,"10",,
"1737670286.295","1",,,,,
"1737670286.324",,,"9.46",,,
"1737670286.353",,,,"10",,
"1737670286.377","1",,,,,
"1737670286.406",,,"9.56",,,
"1737670286.435",,,,"10",,
"1737670286.459","1",,,,,
"1737670286.484",,,"9.51",,,
"1737670286.517",,,,"10",,
"1737670286.537","1",,,,,
"1737670286.566",,,"9.66",,,
"1737670286.595",,,,"10",,
"1737670286.619","1",,,,,
"1737670286.644",,,"9.41",,,
"1737670286.677",,,,"10",,
"1737670286.697","1",,,,,
"1737670286.726",,,"9.51",,,
"1737670286.754",,,,"10",,
"1737670286.779","1",,,,,
"1737670286.803",,,"9.56",,,
"1737670286.836",,,,"10",,
"1737670286.857","1",,,,,
"1737670286.885",,,"9.46",,,
"1737670286.914",,,,"10",,
"1737670286.938","1",,,,,
"1737670286.967",,,"9.36",,,
"1737670286.996",,,,"10",,
"1737670287.02","1",,,,,
"1737670287.045",,,"9.51",,,
"1737670287.078",,,,"10",,
"1737670287.098","1",,,,,
"1737670287.127",,,"9.56",,,
"1737670287.155",,,,"10",,
"1737670287.181","1",,,,,
"1737670287.205",,,"9.36",,,
"1737670287.237",,,,"10",,
"1737670287.258","1",,,,,
"1737670287.287",,,"9.51",,,
"1737670287.315",,,,"10",,
"1737670287.34","1",,,,,
"1737670287.364",,,"9.41",,,
"1737670287.397",,,,"10",,
"1737670287.418","1",,,,,
"1737670287.446",,,"9.36",,,
"1737670287.475",,,,"10",,
"1737670287.5","1",,,,,
"1737670287.528",,,"9.61",,,
"1737670287.557",,,,"10",,
"1737670287.581","1",,,,,
"1737670287.606",,,"9.41",,,
"1737670287.639",,,,"10",,
"1737670287.659","1",,,,,
"1737670287.688",,,"9.31",,,
"1737670287.717",,,,"10",,
"1737670287.741","1",,,,,
"1737670287.766",,,"9.66",,,
"1737670287.799",,,,"10",,
"1737670287.819","1",,,,,
"1737670287.848",,,"9.51",,,
"1737670287.877",,,,"10",,
"1737670287.901","1",,,,,
"1737670287.926",,,"9.41",,,
"1737670287.959",,,,"10",,
"1737670287.979","1",,,,,
"1737670288.007",,,"9.36",,,
"1737670288.036",,,,"10",,
"1737670288.061","1",,,,,
"1737670288.089",,,"9.56",,,
"1737670288.118",,,,"10",,
"1737670288.143","1",,,,,
"1737670288.167",,,"9.46",,,
"1737670288.2",,,,"10",,
"1737670288.22","1",,,,,
"1737670288.249",,,"9.31",,,
"1737670288.278",,,,"10",,
"1737670288.302","1",,,,,
"1737670288.327",,,"9.46",,,
"1737670288.36",,,,"10",,
"1737670288.381","1",,,,,
"1737670288.409",,,"9.51",,,
"1737670288.438",,,,"10",,
"1737670288.462","1",,,,,
"1737670288.487",,,"9.46",,,
"1737670288.52",,,,"10",,
"1737670288.54","1",,,,,
"1737670288.569",,,"9.41",,,
"1737670288.597",,,,"10",,
"1737670288.622","1",,,,,
"1737670288.651",,,"9.36",,,
"1737670288.679",,,,"10",,
"1737670288.704","1",,,,,
"1737670288.729",,,"9.41",,,
"1737670288.761",,,,"10",,
"1737670288.782","1",,,,,
"1737670288.81",,,"9.27",,,
"1737670288.839",,,,"10",,
"1737670288.863","1",,,,,
"1737670288.888",,,"9.41",,,
"1737670288.921",,,,"10",,
"1737670288.941","1",,,,,
"1737670288.97",,,"9.51",,,
"1737670288.999",,,,"10",,
"1737670289.023","1",,,,,
"1737670289.048",,,"9.46",,,
"1737670289.081",,,,"10",,
"1737670289.101","1",,,,,
"1737670289.13",,,"9.51",,,
"1737670289.158",,,,"10",,
"1737670289.183","1",,,,,
"1737670289.212",,,"9.31",,,
"1737670289.241",,,,"10",,
"1737670289.265","1",,,,,
"1737670289.289",,,"9.46",,,
"1737670289.322",,,,"10",,
"1737670289.343","1",,,,,
"1737670289.371",,,"9.51",,,
"1737670289.401",,,,"10",,
"1737670289.425","1",,,,,
"1737670289.449",,,"9.51",,,
"1737670289.482",,,,"10",,
"1737670289.503","1",,,,,
"1737670289.532",,,"9.56",,,
"1737670289.56",,,,"10",,
"1737670289.584","1",,,,,
"1737670289.609",,,"9.41",,,
"1737670289.642",,,,"10",,
"1737670289.662","1",,,,,
"1737670289.691",,,"9.56",,,
"1737670289.72",,,,"10",,
"1737670289.744","1",,,,,
"1737670289.773",,,"9.46",,,
"1737670289.801",,,,"10",,
"1737670289.826","1",,,,,
"1737670289.851",,,"9.51",,,
"1737670289.883",,,,"10",,
"1737670289.904","1",,,,,
"1737670289.932",,,"9.51",,,
"1737670289.961",,,,"10",,
"1737670289.986","1",,,,,
"1737670290.01",,,"9.46",,,
"1737670290.043",,,,"10",,
"1737670290.063","1",,,,,
"1737670290.092",,,"9.41",,,
"1737670290.121",,,,"10",,
"1737670290.145","1",,,,,
"1737670290.17",,,"9.31",,,
"1737670290.203",,,,"10",,
"1737670290.223","1",,,,,
"1737670290.252",,,"9.61",,,
"1737670290.281",,,,"10",,
"1737670290.305","1",,,,,
"1737670290.334",,,"9.41",,,
"1737670290.363",,,,"10",,
"1737670290.387","1",,,,,
"1737670290.412",,,"9.41",,,
"1737670290.445",,,,"10",,
"1737670290.465","1",,,,,
"1737670290.494",,,"9.51",,,
"1737670290.522",,,,"10",,
"1737670290.547","1",,,,,
"1737670290.572",,,"9.36",,,
"1737670290.604",,,,"10",,
"1737670290.625","1",,,,,
"1737670290.653",,,"9.41",,,
"1737670290.682",,,,"10",,
"1737670290.707","1",,,,,
"1737670290.731",,,"9.61",,,
"1737670290.764",,,,"10",,
"1737670290.784","1",,,,,
"1737670290.813",,,"9.46",,,
"1737670290.842",,,,"10",,
"1737670290.866","1",,,,,
"1737670290.895",,,"9.41",,,
"1737670290.924",,,,"10",,
"1737670290.948","1",,,,,
"1737670290.973",,,"9.51",,,
"1737670291.006",,,,"10",,
"1737670291.026","1",,,,,
"1737670291.055",,,"9.56",,,
"1737670291.084",,,,"10",,
"1737670291.108","1",,,,,
"1737670291.133",,,"9.36",,,
"1737670291.165",,,,"10",,
"1737670291.186","1",,,,,
"1737670291.215",,,"9.41",,,
"1737670291.243",,,,"10",,
"1737670291.268","1",,,,,
"1737670291.292",,,"9.51",,,
"1737670291.325",,,,"10",,
"1737670291.346","1",,,,,
"1737670291.374",,,"9.41",,,
"1737670291.403",,,,"10",,
"1737670291.428","1",,,,,
"1737670291.456",,,"9.31",,,
"1737670291.485",,,,"10",,
"1737670291.509","1",,,,,
"1737670291.534",,,"9.46",,,
"1737670291.567",,,,"10",,
"1737670291.588","1",,,,,
"1737670291.616",,,"9.41",,,
"1737670291.645",,,,"10",,
"1737670291.669","1",,,,,
"1737670291.694",,,"9.31",,,
"1737670291.726",,,,"10",,
"1737670291.747","1",,,,,
"1737670291.776",,,"9.56",,,
"1737670291.804",,,,"10",,
"1737670291.829","1",,,,,
"1737670291.853",,,"9.41",,,
"1737670291.887",,,,"10",,
"1737670291.907","1",,,,,
"1737670291.935",,,"9.36",,,
"1737670291.964",,,,"10",,
"1737670291.989","1",,,,,
"1737670292.017",,,"9.41",,,
"1737670292.046",,,,"10",,
"1737670292.071","1",,,,,
"1737670292.095",,,"9.46",,,
"1737670292.128",,,,"10",,
"1737670292.148","1",,,,,
"1737670292.177",,,"9.41",,,
"1737670292.206",,,,"10",,
"1737670292.23","1",,,,,
"1737670292.255",,,"9.46",,,
"1737670292.288",,,,"10",,
"1737670292.308","1",,,,,
"1737670292.337",,,"9.56",,,
"1737670292.365",,,,"10",,
"1737670292.39","1",,,,,
"1737670292.415",,,"9.36",,,
"1737670292.447",,,,"10",,
"1737670292.468","1",,,,,
"1737670292.496",,,"9.56",,,
"1737670292.525",,,,"10",,
"1737670292.55","1",,,,,
"1737670292.578",,,"9.41",,,
"1737670292.607",,,,"10",,
"1737670292.632","1",,,,,
"1737670292.656",,,"9.31",,,
"1737670292.689",,,,"10",,
"1737670292.709","1",,,,,
"1737670292.738",,,"9.56",,,
"1737670292.767",,,,"10",,
"1737670292.791","1",,,,,
"1737670292.816",,,"9.41",,,
"1737670292.849",,,,"10",,
"1737670292.87","1",,,,,
"1737670292.898",,,"9.46",,,
"1737670292.927",,,,"10",,
"1737670292.951","1",,,,,
"1737670292.976",,,"9.31",,,
"1737670293.009",,,,"10",,
"1737670293.029","1",,,,,
"1737670293.058",,,"9.51",,,
"1737670293.087",,,,"10",,
"1737670293.111","1",,,,,
"1737670293.14",,,"9.36",,,
"1737670293.168",,,,"10",,
"1737670293.193","1",,,,,
"1737670293.217",,,"9.31",,,
"1737670293.25",,,,"10",,
"1737670293.271","1",,,,,
"1737670293.299",,,"9.31",,,
"1737670293.328",,,,"10",,
"1737670293.352","1",,,,,
"1737670293.377",,,"9.31",,,
"1737670293.41",,,,"10",,
"1737670293.43","1",,,,,
"1737670293.459",,,"9.36",,,
"1737670293.488",,,,"10",,
"1737670293.512","1",,,,,
"1737670293.537",,,"9.56",,,
"1737670293.569",,,,"10",,
"1737670293.59","1",,,,,
"1737670293.619",,,"9.46",,,
"1737670293.647",,,,"10",,
"1737670293.672","1",,,,,
"1737670293.701",,,"9.46",,,
"1737670293.729",,,,"10",,
"1737670293.754","1",,,,,
"1737670293.778",,,"9.46",,,
"1737670293.811",,,,"10",,
"1737670293.832","1",,,,,
"1737670293.86",,,"9.31",,,
"1737670293.889",,,,"10",,
"1737670293.914","1",,,,,
"1737670293.938",,,"9.41",,,
"1737670293.971",,,,"10",,
"1737670293.992","1",,,,,
"1737670294.02",,,"9.41",,,
"1737670294.049",,,,"10",,
"1737670294.074","1",,,,,
"1737670294.098",,,"9.31",,,
"1737670294.131",,,,"10",,
"1737670294.151","1",,,,,
"1737670294.18",,,"9.56",,,
"1737670294.208",,,,"10",,
"1737670294.233","1",,,,,
"1737670294.262",,,"9.46",,,
"1737670294.29",,,,"10",,
"1737670294.315","1",,,,,
"1737670294.34",,,"9.41",,,
"1737670294.372",,,,"10",,
"1737670294.393","1",,,,,
"1737670294.421",,,"9.56",,,
"1737670294.45",,,,"10",,
"1737670294.475","1",,,,,
"1737670294.499",,,"9.46",,,
"1737670294.533",,,,"10",,
"1737670294.552","1",,,,,
"1737670294.582",,,"9.36",,,
"1737670294.61",,,,"10",,
"1737670294.634","1",,,,,
"1737670294.659",,,"9.36",,,
"1737670294.692",,,,"10",,
"1737670294.713","1",,,,,
"1737670294.741",,,"9.41",,,
"1737670294.77",,,,"10",,
"1737670294.795","1",,,,,
"1737670294.823",,,"9.41",,,
"1737670294.852",,,,"10",,
"1737670294.876","1",,,,,
"1737670294.901",,,"9.36",,,
"1737670294.934",,,,"10",,
"1737670294.954","1",,,,,
"1737670294.983",,,"9.61",,,
"1737670295.011",,,,"10",,
"1737670295.036","1",,,,,
"1737670295.061",,,"9.46",,,
"1737670295.093",,,,"10",,
"1737670295.114","1",,,,,
"1737670295.142",,,"9.36",,,
"1737670295.171",,,,"10",,
"1737670295.196","1",,,,,
"1737670295.22",,,"9.46",,,
"1737670295.253",,,,"10",,
"1737670295.273","1",,,,,
"1737670295.302",,,"9.46",,,
"1737670295.331",,,,"10",,
"1737670295.355","1",,,,,
"1737670295.384",,,"9.41",,,
"1737670295.413",,,,"10",,
"1737670295.437","1",,,,,
"1737670295.462",,,"9.46",,,
"1737670295.495",,,,"10",,
"1737670295.515","1",,,,,
"1737670295.544",,,"9.51",,,
"1737670295.573",,,,"10",,
"1737670295.597","1",,,,,
"1737670295.621",,,"9.41",,,
"1737670295.654",,,,"10",,
"1737670295.675","1",,,,,
"1737670295.703",,,"9.36",,,
"1737670295.732",,,,"10",,
"1737670295.757","1",,,,,
"1737670295.782",,,"9.46",,,
"1737670295.814",,,,"10",,
"1737670295.834","1",,,,,
"1737670295.863",,,"9.46",,,
"1737670295.892",,,,"10",,
"1737670295.917","1",,,,,
"1737670295.946",,,"9.41",,,
"1737670295.974",,,,"10",,
"1737670295.998","1",,,,,
"1737670296.023",,,"9.61",,,
"1737670296.056",,,,"10",,
"1737670296.076","1",,,,,
"1737670296.105",,,"9.31",,,
"1737670296.133",,,,"10",,
"1737670296.158","1",,,,,
"1737670296.183",,,"9.56",,,
"1737670296.215",,,,"10",,
"1737670296.236","1",,,,,
"1737670296.265",,,"9.56",,,
"1737670296.293",,,,"10",,
"1737670296.318","1",,,,,
"1737670296.342",,,"9.36",,,
"1737670296.375",,,,"10",,
"1737670296.396","1",,,,,
"1737670296.424",,,"9.41",,,
"1737670296.453",,,,"10",,
"1737670296.478","1",,,,,
"1737670296.506",,,"9.27",,,
"1737670296.535",,,,"10",,
"1737670296.56","1",,,,,
"1737670296.584",,,"9.36",,,
"1737670296.617",,,,"10",,
"1737670296.637","1",,,,,
"1737670296.666",,,"9.41",,,
"1737670296.695",,,,"10",,
"1737670296.719","1",,,,,
"1737670296.744",,,"9.31",,,
"1737670296.777",,,,"10",,
"1737670296.797","1",,,,,
"1737670296.826",,,"9.31",,,
"1737670296.854",,,,"10",,
"1737670296.879","1",,,,,
"1737670296.904",,,"9.46",,,
"1737670296.937",,,,"10",,
"1737670296.957","1",,,,,
"1737670296.986",,,"9.46",,,
"1737670297.014",,,,"10",,
"1737670297.039","1",,,,,
"1737670297.067",,,"9.66",,,
"1737670297.096",,,,"10",,
"1737670297.121","1",,,,,
"1737670297.145",,,"9.41",,,
"1737670297.178",,,,"10",,
"1737670297.198","1",,,,,
"1737670297.227",,,"9.51",,,
"1737670297.256",,,,"10",,
"1737670297.28","1",,,,,
"1737670297.305",,,"9.41",,,
"1737670297.338",,,,"10",,
"1737670297.359","1",,,,,
"1737670297.387",,,"9.56",,,
"1737670297.416",,,,"10",,
"1737670297.44","1",,,,,
"1737670297.465",,,"9.41",,,
"1737670297.498",,,,"10",,
"1737670297.518","1",,,,,
"1737670297.547",,,"9.36",,,
"1737670297.575",,,,"10",,
"1737670297.6","1",,,,,
"1737670297.629",,,"9.31",,,
"1737670297.657",,,,"10",,
"1737670297.682","1",,,,,
"1737670297.707",,,"9.51",,,
"1737670297.739",,,,"10",,
"1737670297.76","1",,,,,
"1737670297.788",,,"9.41",,,
"1737670297.817",,,,"10",,
"1737670297.841","1",,,,,
"1737670297.866",,,"9.31",,,
"1737670297.899",,,,"10",,
"1737670297.919","1",,,,,
"1737670297.948",,,"9.36",,,
"1737670297.977",,,,"10",,
"1737670298.001","1",,,,,
"1737670298.026",,,"9.36",,,
"1737670298.058",,,,"10",,
"1737670298.079","1",,,,,
"1737670298.108",,,"9.36",,,
"1737670298.136",,,,"10",,
"1737670298.161","1",,,,,
"1737670298.19",,,"9.56",,,
"1737670298.219",,,,"10",,
"1737670298.243","1",,,,,
"1737670298.267",,,"9.51",,,
"1737670298.3",,,,"10",,
"1737670298.321","1",,,,,
"1737670298.35",,,"9.41",,,
"1737670298.378",,,,"10",,
"1737670298.403","1",,,,,
"1737670298.427",,,"9.41",,,
"1737670298.46",,,,"10",,
"1737670298.481","1",,,,,
"1737670298.509",,,"9.46",,,
"1737670298.538",,,,"10",,
"1737670298.562","1",,,,,
"1737670298.587",,,"9.31",,,
"1737670298.62",,,,"10",,
"1737670298.64","1",,,,,
"1737670298.669",,,"9.51",,,
"1737670298.697",,,,"10",,
"1737670298.722","1",,,,,
"1737670298.751",,,"9.61",,,
"1737670298.779",,,,"10",,
"1737670298.804","1",,,,,
"1737670298.829",,,"9.41",,,
"1737670298.861",,,,"10",,
"1737670298.882","1",,,,,
"1737670298.91",,,"9.41",,,
"1737670298.939",,,,"10",,
"1737670298.964","1",,,,,
"1737670298.988",,,"9.46",,,
"1737670299.021",,,,"10",,
"1737670299.042","1",,,,,
"1737670299.071",,,"9.36",,,
"1737670299.1",,,,"10",,
"1737670299.124","1",,,,,
"1737670299.148",,,"9.46",,,
"1737670299.181",,,,"10",,
"1737670299.201","1",,,,,
"1737670299.23",,,"9.46",,,
"1737670299.259",,,,"10",,
"1737670299.284","1",,,,,
"1737670299.312",,,"9.31",,,
"1737670299.341",,,,"10",,
"1737670299.365","1",,,,,
"1737670299.39",,,"9.31",,,
"1737670299.423",,,,"10",,
"1737670299.443","1",,,,,
"1737670299.472",,,"9.41",,,
"1737670299.5",,,,"10",,
"1737670299.525","1",,,,,
"1737670299.549",,,"9.41",,,
"1737670299.582",,,,"10",,
"1737670299.603","1",,,,,
"1737670299.631",,,"9.41",,,
"1737670299.66",,,,"10",,
"1737670299.685","1",,,,,
"1737670299.709",,,"9.36",,,
"1737670299.742",,,,"10",,
"1737670299.762","1",,,,,
"1737670299.791",,,"9.27",,,
"1737670299.82",,,,"10",,
"1737670299.844","1",,,,,
"1737670299.873",,,"9.46",,,
"1737670299.902",,,,"10",,
"1737670299.926","1",,,,,
"1737670299.951",,,"9.31",,,
"1737670299.984",,,,"10",,
"1737670300.004","1",,,,,
"1737670300.033",,,"9.46",,,
"1737670300.062",,,,"10",,
"1737670300.086","1",,,,,
"1737670300.11",,,"9.41",,,
"1737670300.143",,,,"10",,
"1737670300.164","1",,,,,
"1737670300.192",,,"9.36",,,
"1737670300.221",,,,"10",,
"1737670300.246","1",,,,,
"1737670300.27",,,"9.27",,,
"1737670300.303",,,,"10",,
"1737670300.324","1",,,,,
"1737670300.352",,,"9.36",,,
"1737670300.381",,,,"10",,
"1737670300.405","1",,,,,
"1737670300.434",,,"9.51",,,
"1737670300.463",,,,"10",,
"1737670300.487","1",,,,,
"1737670300.512",,,"9.36",,,
"1737670300.545",,,,"10",,
"1737670300.565","1",,,,,
"1737670300.594",,,"9.36",,,
"1737670300.622",,,,"10",,
"1737670300.647","1",,,,,
"1737670300.672",,,"9.46",,,
"1737670300.704",,,,"10",,
"1737670300.725","1",,,,,
"1737670300.754",,,"9.27",,,
"1737670300.783",,,,"10",,
"1737670300.807","1",,,,,
"1737670300.831",,,"9.31",,,
"1737670300.864",,,,"10",,
"1737670300.885","1",,,,,
"1737670300.913",,,"9.46",,,
"1737670300.942",,,,"10",,
"1737670300.967","1",,,,,
"1737670300.996",,,"9.41",,,
"1737670301.024",,,,"10",,
"1737670301.049","1",,,,,
"1737670301.073",,,"9.36",,,
"1737670301.106",,,,"10",,
"1737670301.127","1",,,,,
"1737670301.155",,,"9.41",,,
"1737670301.184",,,,"10",,
"1737670301.208","1",,,,,
"1737670301.233",,,"9.36",,,
"1737670301.266",,,,"10",,
"1737670301.286","1",,,,,
"1737670301.315",,,"9.31",,,
"1737670301.343",,,,"10",,
"1737670301.368","1",,,,,
"1737670301.393",,,"9.46",,,
"1737670301.425",,,,"10",,
"1737670301.446","1",,,,,
"1737670301.474",,,"9.61",,,
"1737670301.503",,,,"10",,
"1737670301.528","1",,,,,
"1737670301.556",,,"9.31",,,
"1737670301.585",,,,"10",,
"1737670301.61","1",,,,,
"1737670301.634",,,"9.41",,,
"1737670301.667",,,,"10",,
"1737670301.687","1",,,,,
"1737670301.716",,,"9.36",,,
"1737670301.745",,,,"10",,
"1737670301.769","1",,,,,
"1737670301.794",,,"9.31",,,
"1737670301.827",,,,"10",,
"1737670301.847","1",,,,,
"1737670301.876",,,"9.36",,,
"1737670301.905",,,,"10",,
"1737670301.929","1",,,,,
"1737670301.954",,,"9.41",,,
"1737670301.987",,,,"10",,
"1737670302.007","1",,,,,
"1737670302.036",,,"9.31",,,
"1737670302.064",,,,"10",,
"1737670302.089","1",,,,,
"1737670302.118",,,"9.36",,,
"1737670302.146",,,,"10",,
"1737670302.171","1",,,,,
"1737670302.195",,,"9.51",,,
"1737670302.224",,,,"10",,
"1737670302.249","1",,,,,
"1737670302.277",,,"9.36",,,
"1737670302.306",,,,"10",,
"1737670302.331","1",,,,,
"1737670302.355",,,"9.36",,,
"1737670302.388",,,,"10",,
"1737670302.408","1",,,,,
"1737670302.437",,,"9.36",,,
"1737670302.466",,,,"10",,
"1737670302.49","1",,,,,
"1737670302.515",,,"9.41",,,
"1737670302.547",,,,"10",,
"1737670302.568","1",,,,,
"1737670302.597",,,"9.27",,,
"1737670302.625",,,,"10",,
"1737670302.65","1",,,,,
"1737670302.679",,,"9.31",,,
"1737670302.708",,,,"10",,
"1737670302.732","1",,,,,
"1737670302.756",,,"9.41",,,
"1737670302.786",,,,"10",,
"1737670302.81","1",,,,,
"1737670302.838",,,"9.27",,,
"1737670302.867",,,,"10",,
"1737670302.892","1",,,,,
"1737670302.916",,,"9.36",,,
"1737670302.949",,,,"10",,
"1737670302.969","1",,,,,
"1737670302.998",,,"9.41",,,
"1737670303.027",,,,"10",,
"1737670303.052","1",,,,,
"1737670303.076",,,"9.41",,,
"1737670303.109",,,,"10",,
"1737670303.129","1",,,,,
"1737670303.158",,,"9.51",,,
"1737670303.186",,,,"10",,
"1737670303.211","1",,,,,
"1737670303.24",,,"9.31",,,
"1737670303.269",,,,"10",,
"1737670303.293","1",,,,,
"1737670303.318",,,"9.27",,,
"1737670303.346",,,,"10",,
"1737670303.371","1",,,,,
"1737670303.4",,,"9.36",,,
"1737670303.428",,,,"10",,
"1737670303.453","1",,,,,
"1737670303.477",,,"9.27",,,
"1737670303.51",,,,"10",,
"1737670303.531","1",,,,,
"1737670303.559",,,"9.36",,,
"1737670303.588",,,,"10",,
"1737670303.612","1",,,,,
"1737670303.637",,,"9.27",,,
"1737670303.67",,,,"10",,
"1737670303.69","1",,,,,
"1737670303.719",,,"9.31",,,
"1737670303.748",,,,"10",,
"1737670303.772","1",,,,,
"1737670303.801",,,"9.12",,,
"1737670303.829",,,,"10",,
"1737670303.854","1",,,,,
"1737670303.879",,,"9.36",,,
"1737670303.907",,,,"10",,
"1737670303.932","1",,,,,
"1737670303.961",,,"9.31",,,
"1737670303.989",,,,"10",,
"1737670304.014","1",,,,,
"1737670304.038",,,"9.31",,,
"1737670304.071",,,,"10",,
"1737670304.092","1",,,,,
"1737670304.121",,,"9.22",,,
"1737670304.149",,,,"10",,
"1737670304.174","1",,,,,
"1737670304.198",,,"9.31",,,
"1737670304.231",,,,"10",,
"1737670304.251","1",,,,,
"1737670304.28",,,"9.22",,,
"1737670304.309",,,,"10",,
"1737670304.333","1",,,,,
"1737670304.362",,,"9.17",,,
"1737670304.391",,,,"10",,
"1737670304.415","1",,,,,
"1737670304.44",,,"9.36",,,
"1737670304.468",,,,"10",,
"1737670304.493","1",,,,,
"1737670304.522",,,"9.27",,,
"1737670304.551",,,,"10",,
"1737670304.575","1",,,,,
"1737670304.599",,,"9.31",,,
"1737670304.633",,,,"10",,
"1737670304.653","1",,,,,
"1737670304.681",,,"9.36",,,
"1737670304.71",,,,"10",,
"1737670304.735","1",,,,,
"1737670304.759",,,"9.36",,,
"1737670304.792",,,,"10",,
"1737670304.813","1",,,,,
"1737670304.841",,,"9.31",,,
"1737670304.87",,,,"10",,
"1737670304.894","1",,,,,
"1737670304.923",,,"9.31",,,
"1737670304.952",,,,"10",,
"1737670304.976","1",,,,,
"1737670305.001",,,"9.41",,,
"1737670305.03",,,,"10",,
"1737670305.054","1",,,,,
"1737670305.083",,,"9.31",,,
"1737670305.111",,,,"10",,
"1737670305.136","1",,,,,
"1737670305.161",,,"9.36",,,
"1737670305.193",,,,"10",,
"1737670305.214","1",,,,,
"1737670305.243",,,"9.31",,,
"1737670305.271",,,,"10",,
"1737670305.296","1",,,,,
"1737670305.32",,,"9.27",,,
"1737670305.353",,,,"10",,
"1737670305.374","1",,,,,
"1737670305.402",,,"9.31",,,
"1737670305.431",,,,"10",,
"1737670305.456","1",,,,,
"1737670305.484",,,"9.31",,,
"1737670305.513",,,,"10",,
"1737670305.538","1",,,,,
"1737670305.562",,,"9.27",,,
"1737670305.591",,,,"10",,
"1737670305.616","1",,,,,
"1737670305.644",,,"9.36",,,
"1737670305.673",,,,"10",,
"1737670305.697","1",,,,,
"1737670305.722",,,"9.31",,,
"1737670305.755",,,,"10",,
"1737670305.775","1",,,,,
"1737670305.804",,,"9.27",,,
"1737670305.832",,,,"10",,
"1737670305.857","1",,,,,
"1737670305.882",,,"9.12",,,
"1737670305.914",,,,"10",,
"1737670305.935","1",,,,,
"1737670305.963",,,"9.31",,,
"1737670305.992",,,,"10",,
"1737670306.017","1",,,,,
"1737670306.045",,,"9.31",,,
"1737670306.074",,,,"10",,
"1737670306.099","1",,,,,
"1737670306.123",,,"9.22",,,
"1737670306.152",,,,"10",,
"1737670306.176","1",,,,,
"1737670306.205",,,"9.36",,,
"1737670306.234",,,,"10",,
"1737670306.258","1",,,,,
"1737670306.283",,,"9.27",,,
"1737670306.316",,,,"10",,
"1737670306.336","1",,,,,
"1737670306.365",,,"9.27",,,
"1737670306.393",,,,"10",,
"1737670306.418","1",,,,,
"1737670306.443",,,"9.31",,,
"1737670306.476",,,,"10",,
"1737670306.496","1",,,,,
"1737670306.525",,,"9.27",,,
"1737670306.553",,,,"10",,
"1737670306.578","1",,,,,
"1737670306.606",,,"9.36",,,
"1737670306.635",,,,"10",,
"1737670306.66","1",,,,,
"1737670306.685",,,"9.27",,,
"1737670306.713",,,,"10",,
"1737670306.738","1",,,,,
"1737670306.766",,,"9.36",,,
"1737670306.795",,,,"10",,
"1737670306.82","1",,,,,
"1737670306.844",,,"9.27",,,
"1737670306.877",,,,"10",,
"1737670306.897","1",,,,,
"1737670306.926",,,"9.27",,,
"1737670306.954",,,,"10",,
"1737670306.979","1",,,,,
"1737670307.004",,,"9.31",,,
"1737670307.036",,,,"10",,
"1737670307.057","1",,,,,
"1737670307.086",,,"9.17",,,
"1737670307.114",,,,"10",,
"1737670307.139","1",,,,,
"1737670307.168",,,"9.36",,,
"1737670307.196",,,,"10",,
"1737670307.217","1",,,,,
"1737670307.245",,,"9.22",,,
"1737670307.274",,,,"10",,
"1737670307.299","1",,,,,
"1737670307.327",,,"9.36",,,
"1737670307.356",,,,"10",,
"1737670307.381","1",,,,,
"1737670307.405",,,"9.31",,,
"1737670307.438",,,,"10",,
"1737670307.459","1",,,,,
"1737670307.487",,,"9.31",,,
"1737670307.516",,,,"10",,
"1737670307.54","1",,,,,
"1737670307.565",,,"9.31",,,
"1737670307.598",,,,"10",,
"1737670307.618","1",,,,,
"1737670307.647",,,"9.31",,,
"1737670307.675",,,,"10",,
"1737670307.7","1",,,,,
"1737670307.729",,,"9.31",,,
"1737670307.757",,,,"10",,
"1737670307.778","1",,,,,
"1737670307.807",,,"9.27",,,
"1737670307.835",,,,"10",,
"1737670307.86","1",,,,,
"1737670307.888",,,"9.41",,,
"1737670307.917",,,,"10",,
"1737670307.942","1",,,,,
"1737670307.966",,,"9.27",,,
"1737670307.999",,,,"10",,
"1737670308.019","1",,,,,
"1737670308.048",,,"9.22",,,
"1737670308.077",,,,"10",,
"1737670308.101","1",,,,,
"1737670308.126",,,"9.46",,,
